1,3,3072.0,161.57,183.01,69.26,1.0,-1,-1,-1
1,7,2097.77,596.39,76.59,43.19,1.0,-1,-1,-1
2,3,3072.0,161.57,183.01,69.26,1.0,-1,-1,-1
16,8,1324.47,2386.08,172.15,68.86,1.0,-1,-1,-1
767,4,3022.65,985.72,200.73,243.02,1.0,-1,-1,-1
1018,15,1568.08,2138.09,90.18,37.74,1.0,-1,-1,-1
1019,15,1566.44,2139.96,90.31,36.58,1.0,-1,-1,-1
1020,15,1568.84,2138.81,89.67,36.91,1.0,-1,-1,-1
2755,27,1511.52,2194.82,49.32,23.49,1.0,-1,-1,-1
2756,27,1512.74,2188.94,61.35,28.49,1.0,-1,-1,-1
2757,27,1511.83,2183.52,72.87,31.75,1.0,-1,-1,-1
2758,27,1515.02,2179.07,81.18,33.54,1.0,-1,-1,-1
2759,27,1519.27,2174.67,87.2,34.88,1.0,-1,-1,-1
3239,32,2115.82,2139.67,94.18,39.08,1.0,-1,-1,-1
3559,34,1570.94,2949.09,67.23,45.58,1.0,-1,-1,-1
3560,34,1564.99,2931.61,70.96,56.61,1.0,-1,-1,-1
3561,34,1565.07,2918.89,72.07,66.67,1.0,-1,-1,-1
3562,34,1559.76,2902.18,75.53,79.29,1.0,-1,-1,-1
3566,34,1505.21,2874.58,80.96,78.28,1.0,-1,-1,-1
3567,34,1492.91,2868.07,83.63,80.36,1.0,-1,-1,-1
3568,34,1469.37,2863.12,84.02,77.02,1.0,-1,-1,-1
3569,34,1453.64,2859.33,86.04,75.42,1.0,-1,-1,-1
3570,34,1439.69,2857.48,87.52,72.33,1.0,-1,-1,-1
3571,34,1421.67,2844.23,85.82,75.59,1.0,-1,-1,-1
3572,34,1412.22,2839.67,84.6,78.12,1.0,-1,-1,-1
3573,34,1400.03,2836.12,84.35,76.92,1.0,-1,-1,-1
3574,34,1385.19,2824.06,85.27,79.46,1.0,-1,-1,-1
3575,34,1373.44,2811.0,84.34,81.53,1.0,-1,-1,-1
3576,34,1355.59,2799.12,82.61,84.38,1.0,-1,-1,-1
3580,34,1308.45,2774.21,79.2,77.59,1.0,-1,-1,-1
3581,34,1295.68,2771.33,79.17,75.74,1.0,-1,-1,-1
3582,34,1284.01,2772.57,79.77,73.42,1.0,-1,-1,-1
3583,34,1274.12,2774.52,80.58,70.38,1.0,-1,-1,-1
3584,34,1253.07,2777.62,80.59,68.77,1.0,-1,-1,-1
3585,34,1240.32,2779.61,82.43,67.24,1.0,-1,-1,-1
3586,34,1228.24,2781.1,81.48,67.17,1.0,-1,-1,-1
3587,34,1217.75,2782.47,84.12,67.89,1.0,-1,-1,-1
3588,34,1197.39,2785.36,83.06,65.46,1.0,-1,-1,-1
3589,34,1180.21,2785.46,83.02,66.79,1.0,-1,-1,-1
3590,34,1162.59,2790.57,82.93,68.2,1.0,-1,-1,-1
3591,34,1148.04,2797.63,80.91,69.64,1.0,-1,-1,-1
3592,34,1141.0,2802.48,80.88,73.38,1.0,-1,-1,-1
3593,34,1132.38,2806.62,80.32,76.75,1.0,-1,-1,-1
3594,34,1126.83,2811.04,80.1,80.06,1.0,-1,-1,-1
3595,34,1116.39,2816.56,78.83,83.91,1.0,-1,-1,-1
3596,34,1110.68,2826.07,77.01,87.17,1.0,-1,-1,-1
3597,34,1102.25,2837.3,75.2,88.58,1.0,-1,-1,-1
3598,34,1100.56,2845.92,71.75,89.63,1.0,-1,-1,-1
3599,34,1097.71,2858.47,70.39,91.0,1.0,-1,-1,-1
3600,34,1095.26,2863.62,70.86,92.6,1.0,-1,-1,-1
3601,34,1095.48,2864.07,70.73,92.13,1.0,-1,-1,-1
3602,34,1094.63,2864.56,69.96,92.58,1.0,-1,-1,-1
3603,34,1093.62,2867.67,68.19,93.31,1.0,-1,-1,-1
3604,34,1088.67,2870.08,68.48,94.77,1.0,-1,-1,-1
3605,34,1079.94,2880.68,69.05,95.89,1.0,-1,-1,-1
3606,34,1068.22,2890.75,70.89,99.48,1.0,-1,-1,-1
3607,34,1061.79,2893.21,73.48,100.28,1.0,-1,-1,-1
3608,34,1048.94,2901.96,78.03,93.85,1.0,-1,-1,-1
3609,34,1030.22,2909.09,79.63,87.15,1.0,-1,-1,-1
3610,34,1005.95,2913.73,81.95,77.74,1.0,-1,-1,-1
3611,34,991.52,2914.97,82.85,72.68,1.0,-1,-1,-1
3612,34,980.37,2912.55,84.49,71.5,1.0,-1,-1,-1
3613,34,967.68,2907.96,82.72,69.4,1.0,-1,-1,-1
3617,34,912.68,2870.92,84.08,69.66,1.0,-1,-1,-1
3618,34,902.74,2859.56,84.42,73.85,1.0,-1,-1,-1
3619,34,895.8,2842.24,82.6,78.67,1.0,-1,-1,-1
3620,34,888.73,2823.68,78.92,80.69,1.0,-1,-1,-1
3621,34,882.95,2804.52,75.99,84.51,1.0,-1,-1,-1
3622,34,877.6,2785.34,72.97,83.79,1.0,-1,-1,-1
3623,34,874.88,2773.8,68.95,84.52,1.0,-1,-1,-1
3624,34,872.97,2762.54,65.55,83.87,1.0,-1,-1,-1
3625,34,873.06,2752.34,63.67,83.14,1.0,-1,-1,-1
3626,34,875.53,2744.86,61.59,79.95,1.0,-1,-1,-1
3627,34,881.35,2732.21,60.25,79.07,1.0,-1,-1,-1
3628,34,884.79,2722.42,59.52,77.53,1.0,-1,-1,-1
3629,34,890.64,2706.36,62.0,77.77,1.0,-1,-1,-1
3630,34,894.68,2699.32,63.87,80.52,1.0,-1,-1,-1
3631,34,903.07,2686.48,66.88,78.18,1.0,-1,-1,-1
3632,34,911.2,2676.59,71.17,83.15,1.0,-1,-1,-1
3633,34,915.69,2673.64,72.94,84.07,1.0,-1,-1,-1
3634,34,921.3,2661.57,73.77,84.69,1.0,-1,-1,-1
3635,34,923.16,2651.39,73.05,85.5,1.0,-1,-1,-1
3636,34,925.67,2646.33,71.04,85.98,1.0,-1,-1,-1
3637,34,929.19,2636.98,69.69,86.29,1.0,-1,-1,-1
3638,34,929.81,2613.4,65.97,86.07,1.0,-1,-1,-1
3639,34,930.22,2600.39,65.14,85.88,1.0,-1,-1,-1
3640,34,924.67,2584.81,65.0,88.96,1.0,-1,-1,-1
3641,34,918.62,2579.13,65.93,91.0,1.0,-1,-1,-1
3642,34,904.15,2569.58,68.3,94.69,1.0,-1,-1,-1
3646,34,828.67,2547.68,82.1,73.33,1.0,-1,-1,-1
3647,34,820.99,2545.72,83.2,70.44,1.0,-1,-1,-1
3648,34,810.45,2543.22,82.46,69.53,1.0,-1,-1,-1
3649,34,800.02,2534.95,81.7,72.49,1.0,-1,-1,-1
3650,34,778.43,2529.09,81.83,71.77,1.0,-1,-1,-1
3651,34,761.0,2529.33,81.82,68.79,1.0,-1,-1,-1
3652,34,736.26,2531.86,81.67,67.73,1.0,-1,-1,-1
3653,34,726.3,2532.7,81.67,68.12,1.0,-1,-1,-1
3654,34,719.9,2537.56,79.77,70.22,1.0,-1,-1,-1
3655,34,711.5,2539.55,78.85,70.99,1.0,-1,-1,-1
3656,34,694.43,2538.38,78.86,72.72,1.0,-1,-1,-1
3657,34,683.09,2542.87,80.34,73.42,1.0,-1,-1,-1
3658,34,670.65,2546.06,80.8,73.23,1.0,-1,-1,-1
3659,34,663.21,2549.71,81.77,78.2,1.0,-1,-1,-1
